14.09.2016 16:16:45;122,310000;88,876000;4,426000; ;28,000000;28,000000;28,000000; ;
14.09.2016 16:16:49;122,320000;88,851000;4,423000; ;28,000000;28,000000;28,000000; ;
14.09.2016 16:16:54;122,350000;88,978000;4,424000; ;28,000000;28,000000;28,000000; ;
14.09.2016 16:16:59;122,360000;88,978000;4,424000; ;28,000000;28,000000;28,000000; ;
14.09.2016 16:17:04;122,340000;89,131000;4,425000; ;28,000000;28,000000;28,000000; ;
14.09.2016 16:17:10;122,360000;89,152000;4,424000; ;28,000000;28,000000;28,000000; ;
14.09.2016 16:17:14;122,270000;89,185000;4,424000; ;28,000000;28,000000;28,000000; ;
14.09.2016 16:17:19;122,310000;89,300000;4,423000; ;28,000000;28,000000;28,000000; ;
14.09.2016 16:17:24;122,310000;89,341000;4,422000; ;28,000000;28,000000;28,000000; ;
14.09.2016 16:17:30;122,330000;89,484000;4,423000; ;28,000000;28,000000;28,000000; ;
14.09.2016 16:17:34;122,190000;89,382000;4,423000; ;28,000000;28,000000;28,000000; ;
14.09.2016 16:17:39;122,180000;89,546000;4,423000; ;28,000000;28,000000;28,000000; ;
14.09.2016 16:17:44;122,240000;89,569000;4,422000; ;28,000000;28,000000;28,000000; ;
14.09.2016 16:17:49;122,240000;89,648000;4,423000; ;28,000000;28,000000;28,000000; ;
14.09.2016 16:17:54;122,250000;89,846000;4,421000; ;28,000000;28,000000;28,000000; ;
14.09.2016 16:17:59;122,210000;89,789000;4,422000; ;28,000000;28,000000;28,000000; ;
14.09.2016 16:18:04;122,210000;89,899000;4,422000; ;28,000000;28,000000;28,000000; ;
14.09.2016 16:18:09;122,270000;89,979000;4,421000; ;28,000000;28,000000;28,000000; ;
14.09.2016 16:18:15;122,170000;89,971000;4,422000; ;28,000000;28,000000;28,000000; ;
14.09.2016 16:18:19;122,170000;90,068000;4,421000; ;28,000000;28,000000;28,000000; ;
14.09.2016 16:18:24; ;90,160000;4,421000; ;28,000000;28,000000;28,000000; ;
14.09.2016 16:18:30;122,130000;90,271000;4,421000; ;28,000000;28,000000;28,000000; ;
14.09.2016 16:18:34;122,240000;90,268000;4,421000; ;28,000000;28,000000;28,000000; ;
14.09.2016 16:18:40;122,210000;90,402000;4,421000; ;28,000000;28,000000;28,000000; ;
14.09.2016 16:18:45;122,070000;90,387000;4,420000; ;28,000000;28,000000;28,000000; ;
14.09.2016 16:18:49;122,130000;90,532000;4,419000; ;28,000000;28,000000;28,000000; ;
14.09.2016 16:18:54;122,190000;90,635000;4,419000; ;28,000000;28,000000;28,000000; ;
14.09.2016 16:18:59; ;90,656000;4,419000; ;28,000000;28,000000;28,000000; ;
14.09.2016 16:19:04;122,130000;90,740000;4,419000; ;28,000000;28,000000;28,000000; ;
14.09.2016 16:19:09;122,180000;90,767000;4,420000; ;28,000000;28,000000;28,000000; ;
14.09.2016 16:19:14; ;90,817000;4,419000; ;28,000000;28,000000;28,000000; ;
14.09.2016 16:19:19;122,130000;90,904000;4,420000; ;28,000000;28,000000;28,000000; ;
14.09.2016 16:19:25;122,170000;91,058000;4,419000; ;28,000000;28,000000;28,000000; ;
14.09.2016 16:19:29; ;91,071000;4,420000; ;28,000000;28,000000;28,000000; ;
14.09.2016 16:19:34;122,090000;91,087000;4,419000; ;28,000000;28,000000;28,000000; ;
14.09.2016 16:19:39;122,100000;91,248000;4,418000; ;28,000000;28,000000;28,000000; ;
14.09.2016 16:19:45;122,070000;91,283000;4,419000; ;28,000000;28,000000;28,000000; ;
14.09.2016 16:19:49;122,140000;91,328000;4,419000; ;28,000000;28,000000;28,000000; ;
14.09.2016 16:19:55;122,070000;91,381000;4,418000; ;28,000000;28,000000;28,000000; ;
14.09.2016 16:20:00;122,090000;91,476000;4,417000; ;28,000000;28,000000;28,000000; ;
14.09.2016 16:20:04;122,090000;91,556000;4,418000; ;28,000000;28,000000;28,000000; ;
14.09.2016 16:20:09;121,960000;91,582000;4,418000; ;28,000000;28,000000;28,000000; ;
14.09.2016 16:20:15;122,080000;91,646000;4,417000; ;28,000000;28,000000;28,000000; ;
14.09.2016 16:20:19;122,050000;91,673000;4,417000; ;28,000000;28,000000;28,000000; ;
14.09.2016 16:20:24;122,000000;91,742000;4,417000; ;28,000000;28,000000;28,000000; ;
14.09.2016 16:20:30;121,910000;91,848000;4,416000; ;28,000000;28,000000;28,000000; ;
14.09.2016 16:20:34;121,960000;91,859000;4,417000; ;28,000000;28,000000;28,000000; ;
14.09.2016 16:20:39;121,950000;91,936000;4,416000; ;28,000000;28,000000;28,000000; ;
14.09.2016 16:20:44;121,950000;91,954000;4,416000; ;28,000000;28,000000;28,000000; ;
14.09.2016 16:20:49;121,980000;92,064000;4,417000; ;28,000000;28,000000;28,000000; ;
14.09.2016 16:20:55;121,960000;92,210000;4,417000; ;28,000000;28,000000;28,000000; ;
14.09.2016 16:20:59;121,980000;92,258000;4,417000; ;28,000000;28,000000;28,000000; ;
14.09.2016 16:21:04;121,980000;92,258000;4,416000; ;28,000000;28,000000;28,000000; ;
14.09.2016 16:21:09;122,060000;92,365000;4,415000; ;28,000000;28,000000;28,000000; ;
14.09.2016 16:21:14;122,010000;92,453000;4,415000; ;28,000000;28,000000;28,000000; ;
14.09.2016 16:21:20;121,870000;92,434000;4,414000; ;28,000000;28,000000;28,000000; ;
14.09.2016 16:21:25;121,820000;92,463000;4,415000; ;28,000000;28,000000;28,000000; ;
14.09.2016 16:21:30;121,820000;92,580000;4,413000; ;28,000000;28,000000;28,000000; ;
14.09.2016 16:21:34;121,930000;92,552000;4,413000; ;28,000000;28,000000;28,000000; ;
14.09.2016 16:21:40;121,740000;92,702000;4,413000; ;28,000000;28,000000;28,000000; ;
14.09.2016 16:21:44;121,730000;92,738000;4,413000; ;28,000000;28,000000;28,000000; ;
14.09.2016 16:21:49;121,690000;92,716000;4,414000; ;28,000000;28,000000;28,000000; ;
14.09.2016 16:21:54;121,720000;92,770000;4,414000; ;28,000000;28,000000;28,000000; ;
14.09.2016 16:21:59;121,690000;92,838000;4,413000; ;28,000000;28,000000;28,000000; ;
14.09.2016 16:22:04;121,720000;92,912000;4,411000; ;28,000000;28,000000;28,000000; ;
14.09.2016 16:22:09;121,690000;93,024000;4,413000; ;28,000000;28,000000;28,000000; ;
14.09.2016 16:22:15;121,710000;93,057000;4,412000; ;28,000000;28,000000;28,000000; ;
14.09.2016 16:22:19;121,750000;93,160000;4,413000; ;28,000000;28,000000;28,000000; ;
14.09.2016 16:22:24;121,720000;93,234000;4,413000; ;28,000000;28,000000;28,000000; ;
14.09.2016 16:22:30;121,620000;93,262000;4,412000; ;28,000000;28,000000;28,000000; ;
14.09.2016 16:22:34;121,730000;93,393000;4,413000; ;28,000000;28,000000;28,000000; ;
14.09.2016 16:22:39;121,620000;93,412000;4,412000; ;28,000000;28,000000;28,000000; ;
14.09.2016 16:22:44;121,560000;93,371000;4,411000; ;28,000000;28,000000;28,000000; ;
14.09.2016 16:22:49;121,620000;93,521000;4,411000; ;28,000000;28,000000;28,000000; ;
